metroscuadradostotales,precio,titulo,latitud,longitud,preciomt2
150,165000,VENTA LOS OLIVOS DEPARTAMENTO 3 DORMITORIOS,-2.1670000553131104,-79.94400024414062,1100.0
120,105000,VENDO  CASA DE OPORTUIDAD,-2.1670000553131104,-79.93800354003906,875.0
80,115000,Departamento en venta de estreno en kennedy norte,-2.177000045776367,-79.89600372314453,1437.5
160,145000,Vendo Casa Matices,-2.1700000762939453,-79.89800262451172,906.25
83,127000,"Kennedy Norte, Condominio, Venta Departm",-2.144824266433716,-79.89974975585938,1530.120481927711
420,145000,Venta Villa una Planta en Centenario Sur,-2.2219998836517334,-79.88999938964844,345.23809523809524
158,98500,Vendo Casa  de Oportunidad en San Felipe,-2.135927200317383,-79.92464447021484,623.4177215189874
294,143000,"Casa en venta en cdla el condor, vendo casa grande con garaje, zona norte",-2.131999969482422,-79.90699768066406,486.3945578231293
80,54900,"Mucho Lote 1 Etapa 5, Casa en Venta, Norte de Guayaquil",-2.0820000171661377,-79.9209976196289,686.25
125,120000,Casa de venta en Urb. San Felipe – código:15857,-2.161486,-79.917257,960.0
555,450000,Casa de venta en Garzota - Cerca al Mall del Sol – código:13798,-2.161486,-79.917257,810.8108108108108
1000,2500000,Casa de venta en Cerro Santa Ana - Las Peñas – código:15741,-2.161486,-79.917257,2500.0
525,305000,Venta de Villa Esquinera en Puerto Azul,-2.191999912261963,-79.96700286865234,580.952380952381
78,69000,Venta Casa Paraiso Del Rio,-2.0878474712371826,-79.9258804321289,884.6153846153846
92,95000,Vende Casa Sauces 2,-2.1550776958465576,-79.89030456542969,1032.608695652174
154,125000,LOMAS DE URDESA DEPARTAMENTO EN VENTA. ASCENSOR.,-2.1640000343322754,-79.90699768066406,811.6883116883117
473,198000,"Venta de Casa en la Urb. Belo Horizonte, cerca de C.C Costalmar, Vía a la Costa.",-2.187000036239624,-79.98100280761719,418.6046511627907
210,245000,Vendo Casa Urbanización Villa Real,-2.134411096572876,-79.87029266357422,1166.6666666666667
120,125000,Oportunidad Venta Hermoso Dpto. 3 Dormitorio Campori D32,-2.1630001068115234,-79.94200134277344,1041.6666666666667
301,239999,VENTA DE CASA EN PUERTO AZUL,-2.191999912261963,-79.96700286865234,797.3388704318937
270,175000,"Venta de Casa Rentera en la Alborada, frente al C.C City Mall, Norte de Guayaquil",-2.125,-79.90299987792969,648.1481481481482
80,95000,Departamento a estrenar en Kennedy Norte,-2.1570000648498535,-79.9010009765625,1187.5
28,13000,Vendo parqueo amplio norte de Guayaquil Edificio Induauto 9 de Octubre,-2.190999984741211,-79.88500213623047,464.2857142857143
246,90000,"Venta de Departamento en Kennedy Nueva, frente del C.C. Policentro, Norte de Guayaquil.",-2.0989999771118164,-80.10099792480469,365.8536585365854
1,170000,Casa de venta en Río Centro Sur - Las Terrazas – código:15957,-2.161486,-79.917257,170000.0
144,18000,Vendo Casa en La Libertad .,-2.2180752754211426,-79.94269561767578,125.0
175,574700,"Venta de Penthouse en Edificio Santana Lofts, Puerto Santa Ana, cerca del Malecon 2000, Centro de Guayaquil",-2.178999900817871,-79.8759994506836,3284.0
99,50000,"Propiedad en Venta, Cdla. Las Orquídeas. - wasi_1506479",-2.1894128,-79.8890662,505.050505050505
360,370000,VENTA DE CASA DE 4 DORMITORIOS EN SAMBORONDON AL NORTE DE GUAYAQUIL,-2.1530001163482666,-79.86599731445312,1027.7777777777778
130,50000,"Propiedad en venta, Cdla. Los Vergeles. - wasi_1506576",-2.0886801,-79.9006795,384.61538461538464
270,135000,Alborada 4 Propiedades en 1 Av. Principa,-2.049042224884033,-79.8908920288086,500.0
96,63950,"Venta de Casa en urb. Villa Bonita Mi lote, Norte de Guyaquil, cerca del Terminal de Pascuales.",-2.062000036239624,-79.9739990234375,666.1458333333334
170,37000,OPORTUNIDAD CASA UNA PLANTA ENTRADA DE LA 8 CERCA AV. CASUARINA,-2.119999885559082,-79.96800231933594,217.64705882352942
78,69500,VENTA DE PROPIEDAD EN LA URB. PARAÍSO DEL RÍO,-2.059999942779541,-79.88600158691406,891.025641025641
94,69500,"Venta Norte de Guayaquil, Paraíso del Río - wasi_1503020",-2.0603656,-79.8863433,739.3617021276596
115,110000,"Venta de Departamento en Ceibos, cerca del C.C Riocentro Ceibos, Norte de Guayaquil",-2.1670000553131104,-79.94499969482422,956.5217391304348
125,125000,"Departamento de Venta en Kennedy Norte,  cerca del Parque Lineal, Dep por Estrenar",-2.1619999408721924,-79.9020004272461,1000.0
148,115000,"Venta de departamento planta baja, 4 dormitorios en Urdesa Norte.",-2.1579999923706055,-79.90499877929688,777.027027027027
650,2950,Samborondon Rento Casa 5 Habitaciones,-2.1710000038146973,-79.89800262451172,4.538461538461538
60,63000,"Venta-Suite 9 puestos, Estadio Barcelona",-2.132999897003174,-79.87100219726562,1050.0
160,85000,VENTA CASA ALBORADA 10MA ETAPA,-2.13700008392334,-79.90899658203125,531.25
400,260000,"Garzota villa grande en venta, muchas habitaciones por desarrollar.",-2.1480000019073486,-79.89299774169922,650.0
367,110000,VENDO CASA 341.38 m2 TERRENO RESIDENCIAL Y COMERCIAL,-2.1579999923706055,-79.90499877929688,299.7275204359673
330,250000,"Venta de Casa de 2 plantas en Urb. Puerto Azul, 330 mts2, Via a la Costa,",-2.191999912261963,-79.96700286865234,757.5757575757576
120,90000,Venta Departamento Urb. Saint Gallen Norte de Guayaquil,-2.1410000324249268,-79.90899658203125,750.0
149,158131,Via a La Costa Puerto Azul Departamento DE ESTRENO CON ASCENSOR,-2.191999912261963,-79.96700286865234,1061.2818791946308
101,110000,VENTA DEPARTAMENTO VISTA AL RÍO SAMBORONDON AVENIDA LEÓN FEBRES CORDERO,-2.052000045776367,-79.89700317382812,1089.1089108910892
390,285000,Venta casa 2 pisos Alborada 10ma etapa,-2.13700008392334,-79.90799713134766,730.7692307692307
523,370000,Urb. Los Parques Casa en Venta,-2.1730000972747803,-79.94400024414062,707.4569789674953
250,185000,Casa en Venta Ceibos Norte 3 Dormitorios oportunidad,-2.1519999504089355,-79.94300079345703,740.0
800,250000,Venta de Casa Lago de Capeira Guayaquil,-2.006,-79.964,312.5
160,140000,Venta Departamento Centro de La Ciudad,-2.188999891281128,-79.88899993896484,875.0
104,87000,"Departamentos de venta en San Felipe por estrenar, 3 dormitorios.",-2.1389999389648438,-79.9219970703125,836.5384615384615
300,175000,Z VENTA DE HERMOSA CASA EN BARRIO CENTENARIO CON EXCELENTES ACABADOS,-2.2219998836517334,-79.88200378417969,583.3333333333334
115,115000,"Venta de Casa en Urbanizacion La Perla, Autopista Narcisa de Jesus, Norte de Guayaquil.",-2.058000087738037,-79.90799713134766,1000.0
180,100000,La Joya Vendo Casa 4 Habitaciones,-2.18935489654541,-79.88920593261719,555.5555555555555
131,171000,"Venta de Casa en la Urb. Ciudad Celeste, Etapa Arboleda, cerca del C.C Riocentro El Dorado, Samborondon",-2.18935489654541,-79.88920593261719,1305.3435114503816
170,175000,VENDO CASA DE ESTRENO EN URB. EL CONDADO VICOLINCI,-2.0480000972747803,-79.90499877929688,1029.4117647058824
120,103000,Casa de venta en Urb. Milan  – código:15717,-2.161486,-79.917257,858.3333333333334
800,450000,VENTA CASA ESQUINERA EN PUERTO AZUL,-2.191999912261963,-79.96700286865234,562.5
68,69900,Departamento de venta en Kennedy Norte – código:15311,-2.161486,-79.917257,1027.9411764705883
130,125000,Departamento de Venta Lomas de Urdesa  cerca de Urdesa Central,-2.1640000343322754,-79.90699768066406,961.5384615384615
200,159000,"PORTAL AL SOL vendo casa estreno 3 dormitorios, amplio patio",-2.385999917984009,-80.35399627685547,795.0
82,115000,Hermoso Departamento Suite Kennedy Norte Atras del Mac Donals Por el San Marino al Norte de Guayaquil,-2.1700000762939453,-79.89900207519531,1402.439024390244
1187,700000,Vendo Elegante Casa Esquinera en la Urb. Puerto Azul,-2.191999912261963,-79.96700286865234,589.7219882055603
119,62000,"Casa en Venta, Urbanización Colinas del Maestro, Norte de Guayaquil, Fernando Malaver",-2.078000068664551,-79.91500091552734,521.0084033613446
72,34000,"Casa en Venta en Mucho Lote 1 Etapa 7, Norte de Guayaquil",-2.0820000171661377,-79.9229965209961,472.22222222222223
240,150000,SE VENDE CASA RENTERA EN EL CENTRO DE GUAYAQUIL,-2.190000057220459,-79.9010009765625,625.0
75,40000,"Venta de Departamento, Condominio Los Jardines - wasi_1517397",-2.233439,-79.9022867,533.3333333333334
72,52000,"Casa en Venta, Urb. Villa España - Barcelona, Norte de Guayaquil",-2.0820000171661377,-79.91899871826172,722.2222222222222
72,63000,"Casa en Venta, Urb. Ecojardin Etapa II, Vía Pascuales",-2.0840001106262207,-79.96800231933594,875.0
370,295000,"Venta de casa en Colinas de los Ceibos 4 dormitorios, estudio, cuarto de servicio 5 1/2 baños, piscina",-2.1619999408721924,-79.94499969482422,797.2972972972973
230,158000,Casa Remodelada en Ceibos Principal,-2.165,-79.942,686.9565217391304
600,700000,Se vende o se Alquila casa en Los Olivos 5 dormitorios,-2.1670000553131104,-79.94400024414062,1166.6666666666667
255,249000,Casa a la venta en Puerto Azul,-2.1410000324249268,-79.88600158691406,976.4705882352941
400,245000,"Vendo casa al Norte de Guayaquil ,Alborada X Etapa, Urbanización cerrada",-2.132999897003174,-79.91300201416016,612.5
50,110000,Sector Ciudad Colonvendo Suite Amoblada,-2.1519999504089355,-79.90699768066406,2200.0
73,160000,"Departamento en Venta, Puerto Santa Ana, Guayaquil",-2.178999900817871,-79.8759994506836,2191.780821917808
270,255000,Ciudad Celeste Vendo Casa 4 Habitaciones,-2.18935489654541,-79.88920593261719,944.4444444444445
216,199000,"Casa en Venta, Urb. Vía al Sol ubicada Vía a la Costa",-2.190000057220459,-80.00800323486328,921.2962962962963
105,55000,"En Venta Casa en Las Orquídeas, Norte de Guayaquil",-2.1549999713897705,-79.88999938964844,523.8095238095239
226,148000,VENDO CASA RENTERA EN GUAYACANES,-2.118000030517578,-79.89299774169922,654.8672566371681
81,55000,"Venta de Casa, Sauces 3, Norte de Guayaquil",-2.127000093460083,-79.88999938964844,679.0123456790124
100,110000,Departamanto de Venta Via la Costa Urb. Puerto Azul frente a Villa del Bosque,-2.193000078201294,-79.96700286865234,1100.0
120,95000,VENTA DE CASA EN La Joya  de 3 Dormitorios SAMBORONDON AL NORTE DE GUAYAQUIL,-2.183000087738037,-79.875,791.6666666666666
130,175000,Venta de departamento de Estreno en Via a la Costa Urb. Punta Esmeralda,-2.184999942779541,-79.97799682617188,1346.1538461538462
312,139000,"Venta casa Rentera para inversión en Cdla Coviem, Sur de Guayaquil, Paola Riofrio",-2.236999988555908,-79.90299987792969,445.5128205128205
280,115000,"Venta Casa Rentera, Centro de Guayaquil, Calle Huancavilca a una cuadra de la calle Ayacucho",-2.2009999752044678,-79.89600372314453,410.7142857142857
180,149000,"Venta Casa Urbanizacion Terranostra, cerca Portal Al Sol, Belo Horizonte, vía a la costa, Norte Guayaquil.",-2.187999963760376,-80.0,827.7777777777778
168,125000,"Venta de Departamento Lomas Urdesa, cerca Urdesa Central, Norte Guayaquil",-2.1640000343322754,-79.90699768066406,744.047619047619
170,95000,"Casa de Venta en Cdla. La Alborada, Tercera Etapa",-2.1429998874664307,-79.9000015258789,558.8235294117648
240,155000,Casa en Venta Ceibos Urb. Privada,-2.1648752689361572,-79.92205047607422,645.8333333333334
110,100000,En Venta Casa Rentera en Cdla. La Alborada VII Etapa,-2.140000104904175,-79.9020004272461,909.0909090909091
250,160000,"VENDO CASA REMODELADA, EN SAMANES 6",-2.1459999084472656,-79.88300323486328,640.0
205,205000,"venta departamento en Urbanizacion Rio Guayas Club, cerca de samborondon y c.c.policentro",-2.1659998893737793,-79.87999725341797,1000.0
104,50000,Vendo Casa en La Pradera 2,-2.2200000286102295,-79.89199829101562,480.7692307692308
189,179900,"Venta Casa Belo Horizonte cerca de Puerto Azul y de Laguna Club, Vía a La Costa 1er Retorno, Norte de Guayaquil",-2.187999963760376,-79.98100280761719,951.8518518518518
180,120000,"Hermosa Casa en Venta en Urb
san Felipe",-2.134398937225342,-79.92657470703125,666.6666666666666
84,155000,"Venta Departamento Bosques de la Costa, cerca Puerto Azul, Belo Horizonte, Vía a la Costa, Norte Guayaquil, De Estreno",-2.181999921798706,-79.97000122070312,1845.2380952380952
90,63000,"Venta de Departamento en Alamos Norte, cerca del C.C Riocentro Norte, Norte de Guayaquil",-2.1710000038146973,-79.9219970703125,700.0
150,159000,"Venta de Departamento en el Malecón Salinas, Santa Elena",-2.196000099182129,-79.91500091552734,1060.0
148,115000,Departamento Planta Baja Urdesa Norte,-2.164440155029297,-79.89893964851777,777.027027027027
250,250000,VENTA DE DEPARTAMENTO EN CEIBOS URBANIZACIÓN LAS CUMBRES,-2.1670000553131104,-79.94499969482422,1000.0
170,130000,"Venta Casa en Valle Alto Primera etapa, Vía a la Costa, cerca de Urb. Costa Real y Villa del Bosque, Norte de Guayaquil",-2.2039999961853027,-80.05999755859375,764.7058823529412
68,15000,Se Vende Casa Oportunidad Negociable,-2.231,-79.944,220.58823529411765
240,189900,VENTA DE CASA VIA A LA COSTA PORTOVITA,-2.181999921798706,-79.98500061035156,791.25
250,60000,VENDO CASA EN SALINAS DE OPORTUNIDAD!!,-2.188999891281128,-79.88899993896484,240.0
329,180000,Garzota Norte / Crédito Bancario / Biess,-2.1559998989105225,-79.94499969482422,547.112462006079
124,123000,Venta Casa Rentera en Sauces Av Vehicula,-2.1389999389648438,-79.88500213623047,991.9354838709677
153,135000,"Guayaquil: Urbanización Villa Club, Villa por Estrenar en Venta",-2.0510001182556152,-79.88999938964844,882.3529411764706
60,44000,Venta de propiedad en la Cdla. La Alegría. - wasi_1505336,-2.1437688,-79.9199393,733.3333333333334
115,85000,"Urb. Loma Vista, venta de propiedad",-2.0969998836517334,-79.94300079345703,739.1304347826087
84,93000,Casa - Barrio Del Seguro,-2.2169929504895727,-79.89427923511812,1107.142857142857
165,58000,Vergeles Esquinera T. 165 C. 60 Contado,-2.093,-79.905,351.5151515151515
1500,45000,"Venta de terreno en Urb. Lago de Capéira, vía daule km 23 cerca de Ciudad Santiago y Country Club",-2.007999897003174,-79.96700286865234,30.0
106,65000,Venta Casa Rentera Orquideas,-2.132999897003174,-79.9000015258789,613.2075471698113
82,140000,"De Venta Bello Departamento con Vista al Río en Billini, Puerto Santa Ana, Sissi Diaz-Granados",-2.177000045776367,-79.87699890136719,1707.3170731707316
86,44000,"Venta de Propiedad en Cdla. La Alegría, vía a Daule.",-2.119999885559082,-79.9260025024414,511.6279069767442
201,175000,Venta Casa Urb. Polaris,-2.134999990463257,-79.88500213623047,870.6467661691543
135,99500,"Casa de 4 dormitorios en venta – Urb. Villa Italia, km. 17 vía la Aurora",-2.059000015258789,-79.927001953125,737.0370370370371
80,250,Casa en duran,-2.1710000038146973,-79.9219970703125,3.125
160,110000,"De Venta Casa, Alamos Norte, Norte de Guayaquil",-2.134000062942505,-79.91100311279297,687.5
78,70000,"Casa en Venta, Urb. Paraíso del Río, Vía Terminal Pascuales",-2.059999942779541,-79.88600158691406,897.4358974358975
329,370000,PRECIOSA CASA ESQUINERA EN PUERTO AZUL,-2.191999912261963,-79.96700286865234,1124.6200607902736
78,160000,"Departamento en Venta en Ocean Towers, Torre Mediterranea, Playas, Digna Salcedo",-2.1730000972747803,-79.91500091552734,2051.2820512820513
55,82000,"Vendo suite amoblada, cerca de C.C. CITY MALL y LA ROTONDA, norte de Guayaquil",-2.134999990463257,-79.91500091552734,1490.909090909091
